RESULT pq pthread_pool_inter t=8 recall=0.98370 latency_us=257.59920 p=1000
RESULT pq omp_intra t=8 recall=0.98370 latency_us=3224.98292 p=1000
RESULT pq pthread_static_intra t=8 recall=0.98370 latency_us=3215.08046 p=1000
RESULT pq pthread_dynamic_intra t=8 recall=0.98370 latency_us=18552.38898 p=1000
RESULT pq pthread_pool_intra t=8 recall=0.98370 latency_us=4261.46279 p=1000
RESULT pq omp_inter t=16 recall=0.98370 latency_us=266.89393 p=1000
RESULT pq pthread_static_inter t=16 recall=0.98370 latency_us=260.35880 p=1000
RESULT pq pthread_dynamic_inter t=16 recall=0.98370 latency_us=253.01870 p=1000
RESULT pq pthread_pool_inter t=16 recall=0.98370 latency_us=256.07940 p=1000
RESULT pq omp_intra t=16 recall=0.98370 latency_us=3869.48255 p=1000
RESULT pq pthread_static_intra t=16 recall=0.98370 latency_us=4023.99102 p=1000
RESULT pq pthread_dynamic_intra t=16 recall=0.98370 latency_us=19662.09772 p=1000
RESULT pq pthread_pool_intra t=16 recall=0.98370 latency_us=6084.81354 p=1000
RESULT fastscan omp_inter t=1 recall=0.97525 latency_us=1371.99806 p=1000
RESULT fastscan pthread_static_inter t=1 recall=0.97525 latency_us=1402.05145 p=1000
RESULT fastscan pthread_dynamic_inter t=1 recall=0.97525 latency_us=1416.83897 p=1000
RESULT fastscan pthread_pool_inter t=1 recall=0.97525 latency_us=1417.69158 p=1000
RESULT fastscan omp_inter t=4 recall=0.97525 latency_us=382.41657 p=1000
RESULT fastscan pthread_static_inter t=4 recall=0.97525 latency_us=359.51619 p=1000
RESULT fastscan pthread_dynamic_inter t=4 recall=0.97525 latency_us=357.00664 p=1000
RESULT fastscan pthread_pool_inter t=4 recall=0.97525 latency_us=361.01137 p=1000
RESULT fastscan omp_inter t=8 recall=0.97525 latency_us=190.05401 p=1000
RESULT fastscan pthread_static_inter t=8 recall=0.97525 latency_us=190.49739 p=1000
RESULT fastscan pthread_dynamic_inter t=8 recall=0.97525 latency_us=179.69062 p=1000
RESULT fastscan pthread_pool_inter t=8 recall=0.97525 latency_us=180.74090 p=1000
RESULT fastscan omp_inter t=16 recall=0.97525 latency_us=193.30661 p=1000
RESULT fastscan pthread_static_inter t=16 recall=0.97525 latency_us=233.83275 p=1000
RESULT fastscan pthread_dynamic_inter t=16 recall=0.97525 latency_us=180.23334 p=1000
RESULT fastscan pthread_pool_inter t=16 recall=0.97525 latency_us=180.29552 p=1000
RESULT ivf simd_serial t=1 recall=0.96225 latency_us=1440.53412 nprobe=4
RESULT ivf omp_inter t=1 recall=0.96225 latency_us=1446.68009 nprobe=4
RESULT ivf pthread_static_inter t=1 recall=0.96225 latency_us=1674.88422 nprobe=4
RESULT ivf pthread_dynamic_inter t=1 recall=0.96225 latency_us=1797.20295 nprobe=4
RESULT ivf pthread_pool_inter t=1 recall=0.96225 latency_us=1690.58038 nprobe=4
RESULT ivf omp_intra t=1 recall=0.96225 latency_us=1461.02378 nprobe=4
RESULT ivf pthread_static_intra t=1 recall=0.96225 latency_us=2028.23448 nprobe=4
RESULT ivf pthread_dynamic_intra t=1 recall=0.96225 latency_us=1933.57832 nprobe=4
RESULT ivf omp_inter t=2 recall=0.96225 latency_us=827.23628 nprobe=4
